date,experiment,seed,params,metric_name,metric_value,seconds,peak_ram_mb
2026-06-02T02:30:19,memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": true}",late_ppl,17.391672619511407,252.52133418199992,506.64453125
2026-06-02T02:30:19,memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": true}",probe_improvement,7.021727961356931e-07,252.52133418199992,506.64453125
2026-06-02T12:22:12,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1500, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",perplexity,12.435697708911235,874.4958906040001,418.9765625
2026-06-02T12:22:12,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1500, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",late_ppl,12.43658246695468,874.4958906040001,418.9765625
2026-06-02T12:22:12,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1500, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",probe_improvement,0.0,874.4958906040001,418.9765625
2026-06-02T12:30:48,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",perplexity,15.427207470155752,339.983739541,458.99609375
2026-06-02T12:30:48,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",late_ppl,15.736188177113888,339.983739541,458.99609375
2026-06-02T12:30:48,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",probe_improvement,0.0,339.983739541,458.99609375
2026-06-02T12:35:46,no_memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",perplexity,15.391606033358244,292.07940188700013,331.00390625
2026-06-02T12:35:46,no_memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",late_ppl,15.564290048801372,292.07940188700013,331.00390625
2026-06-02T12:35:46,no_memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",probe_improvement,0.0,292.07940188700013,331.00390625
2026-06-02T12:40:23,no_memory,2,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",perplexity,14.614284560623528,272.6889122769999,313.54296875
2026-06-02T12:40:23,no_memory,2,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",late_ppl,14.574502609067302,272.6889122769999,313.54296875
2026-06-02T12:40:23,no_memory,2,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""mem_K"": 128, ""mem_k"": 16, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 256, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""threshold3"": 0.1, ""use_importance"": true, ""use_memory"": false}",probe_improvement,0.0,272.6889122769999,313.54296875
